Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2000-06-19,149.53,149.53,149.53,149.53
2000-06-20,152.93,152.93,152.93,152.93
2000-06-21,151.91,151.91,151.91,151.91
2000-06-22,152.08,152.08,152.08,152.08
2000-06-23,151.54,151.54,151.54,151.54
2000-06-26,150.91,150.91,150.91,150.91
2000-06-27,150.6,150.6,150.6,150.6
2000-06-28,150.6,150.6,150.6,150.6
2000-06-29,150.23,150.23,150.23,150.23
2000-06-30,150.01,150.01,150.01,150.01
2000-07-03,148.07,148.07,148.07,148.07
2000-07-04,146.62,146.62,146.62,146.62
2000-07-05,147.42,147.42,147.42,147.42
2000-07-06,146.3,146.3,146.3,146.3
2000-07-07,145.84,145.84,145.84,145.84
2000-07-10,145.4,145.4,145.4,145.4
2000-07-11,144.68,144.68,144.68,144.68
2000-07-12,144.41,144.41,144.41,144.41
2000-07-13,143.03,143.03,143.03,143.03
2000-07-14,142.78,142.78,142.78,142.78
2000-07-17,142.2,142.2,142.2,142.2
2000-07-18,140.58,140.58,140.58,140.58
2000-07-19,138.85,138.85,138.85,138.85
2000-07-20,138.42,138.42,138.42,138.42
2000-07-21,139.48,139.48,139.48,139.48
2000-07-24,138.61,138.61,138.61,138.61
2000-07-25,137.91,137.91,137.91,137.91
2000-07-26,137.06,137.06,137.06,137.06
2000-07-27,136.45,136.45,136.45,136.45
2000-07-28,136.28,136.28,136.28,136.28
2000-07-31,135.68,135.68,135.68,135.68
2000-08-01,135.55,135.55,135.55,135.55
2000-08-02,135.41,135.41,135.41,135.41
2000-08-03,135.6,135.6,135.6,135.6
2000-08-04,135.7,135.7,135.7,135.7
2000-08-07,135.51,135.51,135.51,135.51
2000-08-08,133.83,133.83,133.83,133.83
2000-08-09,135.36,135.36,135.36,135.36
2000-08-10,137.81,137.81,137.81,137.81
2000-08-11,136.33,136.33,136.33,136.33
2000-08-14,138.93,138.93,138.93,138.93
2000-08-15,139.31,139.31,139.31,139.31
2000-08-16,138.25,138.25,138.25,138.25
2000-08-17,138.68,138.68,138.68,138.68
2000-08-18,139.75,139.75,139.75,139.75
2000-08-21,137.91,137.91,137.91,137.91
