,ef_max_sharpe_daily_e_returns,ef_max_sharpe_daily_e_volatility,ef_max_sharpe_daily_sharpe,ef_max_sharpe_monthly_e_returns,ef_max_sharpe_monthly_e_volatility,ef_max_sharpe_monthly_sharpe,ef_max_sharpe_weekly_e_returns,ef_max_sharpe_weekly_e_volatility,ef_max_sharpe_weekly_sharpe,ef_min_volatility_daily_e_returns,ef_min_volatility_daily_e_volatility,ef_min_volatility_daily_sharpe,ef_min_volatility_monthly_e_returns,ef_min_volatility_monthly_e_volatility,ef_min_volatility_monthly_sharpe,ef_min_volatility_weekly_e_returns,ef_min_volatility_weekly_e_volatility,ef_min_volatility_weekly_sharpe,ef_efficient_risk_daily_0.10_e_returns,ef_efficient_risk_daily_0.10_e_volatility,ef_efficient_risk_daily_0.10_sharpe,ef_efficient_risk_daily_0.05_e_returns,ef_efficient_risk_daily_0.05_e_volatility,ef_efficient_risk_daily_0.05_sharpe,ef_efficient_risk_monthly_0.10_e_returns,ef_efficient_risk_monthly_0.10_e_volatility,ef_efficient_risk_monthly_0.10_sharpe,ef_efficient_risk_monthly_0.05_e_returns,ef_efficient_risk_monthly_0.05_e_volatility,ef_efficient_risk_monthly_0.05_sharpe,ef_efficient_risk_weekly_0.10_e_returns,ef_efficient_risk_weekly_0.10_e_volatility,ef_efficient_risk_weekly_0.10_sharpe,ef_efficient_risk_weekly_0.05_e_returns,ef_efficient_risk_weekly_0.05_e_volatility,ef_efficient_risk_weekly_0.05_sharpe,ef_efficient_return_daily_0.04_e_returns,ef_efficient_return_daily_0.04_e_volatility,ef_efficient_return_daily_0.04_sharpe,ef_efficient_return_daily_0.08_e_returns,ef_efficient_return_daily_0.08_e_volatility,ef_efficient_return_daily_0.08_sharpe,ef_efficient_return_monthly_0.04_e_returns,ef_efficient_return_monthly_0.04_e_volatility,ef_efficient_return_monthly_0.04_sharpe,ef_efficient_return_monthly_0.08_e_returns,ef_efficient_return_monthly_0.08_e_volatility,ef_efficient_return_monthly_0.08_sharpe,ef_efficient_return_weekly_0.04_e_returns,ef_efficient_return_weekly_0.04_e_volatility,ef_efficient_return_weekly_0.04_sharpe,ef_efficient_return_weekly_0.08_e_returns,ef_efficient_return_weekly_0.08_e_volatility,ef_efficient_return_weekly_0.08_sharpe
2003-01-03,2.8206436770088454,0.12873321734020393,21.747898517138026,2.8206436770088454,0.12873321734020393,21.747898517138026,2.6560058909884146,0.1325491714828655,19.879359067552343,2.1968228439610114,0.1180387333265501,18.43523635069109,2.1968228439610114,0.1180387333265501,18.43523635069109,2.146066747286892,0.12320821919986981,17.2487565279987,2.2120241240706324,0.11802768657300215,18.565753336845304,2.2128340927536425,0.11802771660764616,18.572611233657263,2.2120241240706324,0.11802768657300215,18.565753336845304,2.2128340927536425,0.11802771660764616,18.572611233657263,2.1514315261984054,0.12320535740004807,17.29271135524277,2.1521016129763493,0.12320538350820283,17.298147019500924,0.04000000024279407,0.2379161949825948,0.07313385570241857,0.08000000028489884,0.23261153187048048,0.2468792162095234,0.04000000024279407,0.2379161949825948,0.07313385570241857,0.08000000028489884,0.23261153187048048,0.2468792162095234,0.040000000003209246,0.2663770415214942,0.06471050490941467,0.0799999998232781,0.2601357767771087,0.22012943172990643
2003-01-06,2.8174891964305733,0.12816091593089354,21.82039284822533,2.8174891964305733,0.12816091593089354,21.82039284822533,2.6538722968747943,0.13182658955345813,19.972128159827577,2.1920571859055795,0.11745774762899913,18.48585328577033,2.1920571859055795,0.11745774762899913,18.48585328577033,2.1390727218214454,0.12238412815269563,17.307745487445853,2.2077855680441276,0.11744577210733616,18.62165567425667,2.208571271076089,0.11744580038460231,18.628341204796477,2.2077855680441276,0.11744577210733616,18.62165567425667,2.208571271076089,0.11744580038460231,18.628341204796477,2.145080620136128,0.12238073405047656,17.357329222215036,2.1457719898050356,0.12238076020789188,17.362975413829034,0.04000000009738109,0.23827407312850554,0.07302410077185521,0.08000000028295517,0.2328784148686667,0.246600421160501,0.04000000009738109,0.23827407312850554,0.07302410077185521,0.08000000028295517,0.2328784148686667,0.246600421160501,0.04000000007130611,0.2675269084145364,0.06425825311317446,0.07999999995391613,0.26117551617076,0.21909556154022258
2003-01-07,2.818967838098726,0.12754429123710673,21.937520012364732,2.818967838098726,0.12754429123710673,21.937520012364732,2.655868969719648,0.13116734373398797,20.087766362217337,2.1927438480702035,0.11665579987258327,18.618863167794007,2.1927438480702035,0.11665579987258327,18.618863167794007,2.1381076854278303,0.12163013748667309,17.407150767522136,2.2082759125353135,0.116643397213526,18.7539987694168,2.2091525540699317,0.11664342602545413,18.761509847777315,2.2082759125353135,0.116643397213526,18.7539987694168,2.2091525540699317,0.11664342602545413,18.761509847777315,2.1448659892800572,0.12162609846712139,17.46330729411163,2.1455177194985207,0.12162612334309854,17.468662767263606,0.03999999997228443,0.24559681876396092,0.07065611419842417,0.07999999996225034,0.2397279911600639,0.23937910074951035,0.03999999997228443,0.24559681876396092,0.07065611419842417,0.07999999996225034,0.2397279911600639,0.23937910074951035,0.040000000028824215,0.2756918339087287,0.06225513243601357,0.07999999988848877,0.2688677418877312,0.21273396090563398
2003-01-08,2.8197233665076804,0.1269217850920643,22.051152148416953,2.8197233665076804,0.1269217850920643,22.051152148416953,2.6562238852468534,0.13057592868878354,20.18154747737226,2.204694550104379,0.11644725966733133,18.75484939413139,2.204694550104379,0.11644725966733133,18.75484939413139,2.150142347134098,0.12139169763528969,17.540502318462757,2.220362565293525,0.11643494988135844,18.891393836255833,2.2211669245421652,0.11643497436512966,18.898298207920476,2.220362565293525,0.11643494988135844,18.891393836255833,2.2211669245421652,0.11643497436512966,18.898298207920476,2.156515479829026,0.12138802325377394,17.593547686538965,2.157188034938751,0.12138804875181997,17.59908510803584,0.04000000005057591,0.24284625420977266,0.07153345017353199,0.08000000006371166,0.23718848563084483,0.24201277670577565,0.04000000005057591,0.24284625420977266,0.07153345017353199,0.08000000006371166,0.23718848563084483,0.24201277670577565,0.04000000010888598,0.27265146486986713,0.06299174182515177,0.08000000011593478,0.2660459274964503,0.21502943897947904
2003-01-09,2.8187157225397197,0.12629769591319834,22.152264356454516,2.8187157225397197,0.12629769591319834,22.152264356454516,2.6560717041656994,0.13003011252598698,20.265211365752613,2.2226309843804843,0.11643269993656637,18.91126055157001,2.2226309843804843,0.11643269993656637,18.91126055157001,2.168291084408287,0.12130170219843148,17.703149807926927,2.238060493335747,0.11642084005507536,19.045716049880184,2.238705559373756,0.11642085401487504,19.05125465494866,2.238060493335747,0.11642084005507536,19.045716049880184,2.238705559373756,0.11642085401487504,19.05125465494866,2.174104358254793,0.12129863660524016,17.751533676292794,2.174780436923724,0.12129866238168417,17.75710413168628,0.039999999751511445,0.23889987810629443,0.07281825480498372,0.08000000032658619,0.23357015043041413,0.24585446321611873,0.039999999751511445,0.23889987810629443,0.07281825480498372,0.08000000032658619,0.23357015043041413,0.24585446321611873,0.040000000035107175,0.26849497816001267,0.06387915194659059,0.08000000003625854,0.2622326895617992,0.21807294799764032
2003-01-10,2.822120630608453,0.12723870047127675,22.01503660663114,2.822120630608453,0.12723870047127675,22.01503660663114,2.6586145602498656,0.130947112629297,20.14256463286494,2.2047955328986726,0.11668222742501436,18.7179378638372,2.2047955328986726,0.11668222742501436,18.7179378638372,2.15033834117235,0.12167390574096049,17.501416773939017,2.220518574318371,0.11666997391482546,18.85466596308984,2.2213183196605994,0.11666999364472247,18.86151764044675,2.220518574318371,0.11666997391482546,18.85466596308984,2.2213183196605994,0.11666999364472247,18.86151764044675,2.156478655148893,0.12167036459207188,17.552405180419637,2.157138154301187,0.12167038981348317,17.557822474781023,0.04000000002434071,0.24295689782958754,0.07149513049598037,0.08000000003076169,0.23730116328399603,0.24189160601702425,0.04000000002434071,0.24295689782958754,0.07149513049598037,0.08000000003076169,0.23730116328399603,0.24189160601702425,0.04000000001688808,0.2727227907658947,0.06297781649828159,0.08000000002347929,0.26611793784670107,0.2149729544105197
2003-01-13,2.8232779125911387,0.12670691074006835,22.116629667480414,2.8232779125911387,0.12670691074006835,22.116629667480414,2.6597343745919266,0.1304255139516522,20.231764092221898,2.2117838443927145,0.11631311174568798,18.837444732847576,2.2117838443927145,0.11631311174568798,18.837444732847576,2.1561351138046665,0.12129328521877702,17.604156324327686,2.2274835032881053,0.11630067671881972,18.974447911617258,2.22829703722501,0.11630069264472963,18.981440519605755,2.2274835032881053,0.11630067671881972,18.974447911617258,2.22829703722501,0.11630069264472963,18.981440519605755,2.162504624864135,0.12128961113685967,17.657216648011218,2.1631815010627653,0.12128963655738666,17.66279418916276,0.04000000011630933,0.24444977483483,0.0710189893873551,0.07999999983695094,0.23871507505423314,0.24042209580707763,0.04000000011630933,0.24444977483483,0.0710189893873551,0.07999999983695094,0.23871507505423314,0.24042209580707763,0.04000000004110852,0.2745037458192332,0.06250513081695744,0.08000000004147473,0.2678214626603201,0.2135456512085801
2003-01-14,2.824203801241099,0.1257033022663713,22.300603810775524,2.824203801241099,0.1257033022663713,22.300603810775524,2.6606171509687404,0.12933948042502377,20.40849559207903,2.215661609504116,0.11548634560106041,19.0058971824751,2.215661609504116,0.11548634560106041,19.0058971824751,2.1585240308753684,0.12027633468438406,17.772877497441495,2.232170369186413,0.11547255130469576,19.151131092594287,2.2329894670640753,0.11547257824004112,19.15822017283271,2.232170369186413,0.11547255130469576,19.151131092594287,2.2329894670640753,0.11547257824004112,19.15822017283271,2.165452186597251,0.12027225377745178,17.831095582341,2.1661155344034406,0.12027227865555398,17.836607839051606,0.04000000009470517,0.24419766521288047,0.07110629598620241,0.07999999973916516,0.2384260015452697,0.2407298405998341,0.04000000009470517,0.24419766521288047,0.07110629598620241,0.07999999973916516,0.2384260015452697,0.2407298405998341,0.04000000000893088,0.27472881919187697,0.06226679793882724,0.08000000000935026,0.26801299556954733,0.21322155423899367
2003-01-15,2.8237040598278123,0.12547115620867746,22.337927905961575,2.8237040598278123,0.12547115620867746,22.337927905961575,2.6605464948510296,0.12909443863992465,20.446730529785825,2.221127103122392,0.1152861196211715,19.086329458010898,2.221127103122392,0.1152861196211715,19.086329458010898,2.1633947462487617,0.12011011330025725,17.83804431854342,2.2372217657370332,0.11527273937327617,19.22816406866613,2.2380173172840996,0.11527274676691808,19.235064486194812,2.2372217657370332,0.11527273937327617,19.22816406866613,2.2380173172840996,0.11527274676691808,19.235064486194812,2.1701534722596483,0.1201060852280188,17.894927200292646,2.1707439857833735,0.12010610620038008,17.899841193749747,0.04000000003570211,0.24852261274646292,0.06974641003046837,0.0800000000524919,0.2425602162795172,0.23650982962013994,0.04000000003570211,0.24852261274646292,0.06974641003046837,0.0800000000524919,0.2425602162795172,0.23650982962013994,0.04000000008651295,0.27941117086831374,0.0611726161277461,0.08000000008918573,0.2725076694422392,0.20965409049236766
2003-01-16,2.814534654021451,0.12553650438112202,22.253255782510955,2.814534654021451,0.12553650438112202,22.253255782510955,2.6551035388236928,0.1290970799701001,20.404140204898216,2.217124516484646,0.11553464163204122,19.010603808498683,2.217124516484646,0.11553464163204122,19.010603808498683,2.1637715009103156,0.12022662733122685,17.823863184200654,2.233112323163379,0.11552141091259804,19.15117439128906,2.233900610796161,0.11552143782373851,19.157993767344173,2.233112323163379,0.11552141091259804,19.15117439128906,2.233900610796161,0.11552143782373851,19.157993767344173,2.1703409449054782,0.12022285460692853,17.879076889004622,2.1709633127344765,0.1202228771736931,17.884250831311146,0.03999999994612502,0.24404622560572803,0.07115313782555993,0.07999999962155468,0.23836271509437104,0.24079373870398488,0.03999999994612502,0.24404622560572803,0.07115313782555993,0.07999999962155468,0.23836271509437104,0.24079373870398488,0.039999999993080904,0.27458208169585163,0.06221632495750871,0.0800000000222918,0.267971255588219,0.21317421845228612
