,Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Soberano   (VES)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Estonian kroon   (EEK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Maltese lira   (MTL)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,Slovenian tolar   (SIT)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     ,Venezuelan bolivar   (VEB)                     
0,2000-01-03,,,1.9327,,0.157039,0.406384,0.437637,,0.00145943,0.0877673,0.00038782599999999997,,0.0988178,,0.733236,,,0.016713299999999997,,,,,,,2.39108,1.577,0.191236,,,,,,0.0909496,1.88998,,,,,0.19964200000000001,,0.194044,0.437637,,,0.0100811,0.0857711,0.456726,,0.11586700000000001,,0.197875,,0.726696,,
1,2000-01-04,,0.476351,1.9244900000000003,,0.157385,0.401937,0.436566,0.498353,0.0014566,0.0873933,,,0.09960880000000001,,0.745678,0.00290816,0.010104799999999999,0.016634700000000002,,0.000414661,,0.00705959,,0.000637821,2.38295,1.577,0.190423,1.7783400000000003,,,0.010529,,0.091494,1.88195,0.013971700000000002,,,,0.198793,,0.19322,0.436566,,0.118208,0.010043799999999999,,0.46525299999999997,0.019568099999999998,0.115445,,0.197034,1.1870100000000001,0.723608,,0.00111367
2,2000-01-05,,0.474555,1.9245400000000001,,0.158185,0.39479899999999996,0.43697299999999994,0.49860600000000005,0.00145658,0.0873967,0.00038166599999999996,,0.100784,,0.750256,0.00294672,0.0100826,0.0166275,,0.00041290300000000005,,0.00701869,,0.0006427669999999999,2.38427,1.577,0.190428,1.78598,,,0.010529299999999998,0.375454,0.09142819999999999,1.88199,0.013972100000000001,,,,0.198799,,0.193225,0.43697299999999994,,0.119047,0.010035700000000002,0.0867398,0.46661499999999995,0.0194215,0.11550999999999999,,0.19703900000000002,1.18624,0.723627,,0.00111413
3,2000-01-06,,0.476826,1.9267,,0.158,0.390828,0.437463,0.497179,0.00145792,0.08749580000000001,0.000378754,,0.100698,,0.7525470000000001,0.00294428,0.010096700000000002,0.016646099999999997,,0.00041291300000000005,,0.0069424,,0.00064104,2.38695,1.577,0.190642,1.7928400000000002,,,0.0105411,0.37649099999999996,0.0917406,1.88411,0.013987799999999998,,,,0.199022,,0.193442,0.437463,,0.118868,0.010037299999999999,,0.46865,0.019427200000000002,0.11566199999999999,,0.19726,1.19474,0.724439,,0.00111452
4,2000-01-07,,0.475459,1.9338099999999998,,0.158729,0.39403499999999997,0.43709799999999993,0.49802299999999994,0.00146065,0.0878219,0.000380423,,0.100625,,0.747763,0.00294211,0.0100792,0.0167114,,0.000412912,,0.00690516,,0.000638322,,1.577,0.19134600000000002,1.79132,,,0.010579999999999999,0.373845,0.09125189999999998,1.89106,0.0140394,,,,0.199756,,0.194156,0.43709799999999993,,0.12001500000000001,,,0.465233,0.0194099,0.11587599999999999,,0.197989,1.1959600000000001,0.727113,,0.00111821
5,2000-01-10,,0.477253,1.9360700000000002,,0.158769,0.398382,0.438929,0.499838,0.0014609000000000002,0.0879247,0.000383111,,0.10007100000000001,,0.744634,0.00292979,0.010064499999999999,0.0167233,,0.0004149,,,,0.000635277,,1.577,0.19156900000000002,1.78835,,,0.0105924,0.375811,0.0909205,1.89327,0.014055799999999999,,,,0.19999,,0.194383,0.438929,,0.11966199999999999,0.0100721,0.086354,0.46249300000000004,0.0196243,0.11613,,0.19822,1.19139,0.727964,,0.00111822
6,2000-01-11,,0.477417,1.93615,,0.158702,0.40103099999999997,0.43696999999999997,0.49954799999999994,0.00146116,0.08792699999999999,0.000383125,,0.100713,,0.746629,0.00294257,0.010085799999999999,0.016727799999999998,,0.00041538699999999997,,0.00692008,,0.0006412330000000001,2.39424,1.577,0.191577,,,,0.0105928,0.375899,0.09096939999999999,1.89335,0.0140564,,,,0.199998,,0.19439,0.43696999999999997,,0.11986400000000001,0.010067,0.08645989999999999,0.465319,0.0194505,0.11614400000000001,,0.198228,1.1955799999999999,0.727992,,0.00111784
7,2000-01-12,,0.478853,1.9346,,0.158575,0.399433,0.43596499999999994,0.5000399999999999,0.00146004,0.08785549999999999,0.000382393,,0.100914,,0.749812,0.00295142,0.010177799999999999,0.0167105,,0.000415405,,0.006859100000000001,,0.000639592,2.3936599999999997,1.577,0.191423,,,,0.0105843,0.37646999999999997,0.0912625,1.89183,0.0140451,,,,0.199837,,0.194234,0.43596499999999994,,,0.0100561,0.0868547,0.46583900000000006,0.019336199999999998,0.115925,,0.198069,1.19797,0.7274079999999999,,0.00111608
8,2000-01-13,,0.48253900000000005,1.93596,,0.158833,0.39764099999999997,0.436666,0.502223,0.00146043,0.0879154,0.00038220400000000003,,0.10073,,0.748013,0.00294241,0.0101523,0.0167223,,0.00041506599999999996,,0.00688994,,0.000634631,2.39535,1.577,0.191558,1.7901799999999999,,,0.010591799999999998,0.378483,0.09144980000000001,1.89317,0.014055000000000002,,,,0.199979,,0.194372,0.436666,,0.12007000000000001,0.0100646,0.08658010000000001,0.464859,0.0194632,0.11626700000000001,,0.198209,1.19838,0.7279220000000001,,0.00111687
9,2000-01-14,,0.485601,1.9380099999999998,,0.158855,0.40071100000000004,0.435691,0.50279,0.00146127,0.08800960000000001,,,0.100248,,0.745089,0.00292895,,0.016743900000000003,,,,0.00686475,,0.0006400469999999999,,1.577,0.191761,1.7876299999999998,,,0.010603,0.38048699999999996,0.0915731,1.89517,0.014069899999999998,,,,0.20019,,0.194578,0.435691,,0.11988,0.0100669,0.0863892,0.462251,0.019424599999999997,0.116073,,0.198419,1.19848,0.728693,,0.00111849
10,2000-01-17,,0.48602,1.9426,,,0.406036,0.436722,0.503459,0.00146283,,0.00038026199999999997,,0.09930089999999998,,0.737284,0.00289607,,0.0167835,,,,0.00694314,,0.000648051,2.39867,1.577,0.192215,1.7799599999999998,,,0.010628100000000001,0.379452,0.0910621,1.89966,0.014103200000000001,,,,0.200664,,0.19503800000000002,0.436722,,0.120303,0.010087899999999999,0.08610880000000001,0.45736899999999997,0.019545,0.11643699999999998,,0.198888,1.19365,0.730418,,
11,2000-01-18,,0.48531,1.9459,,0.159063,0.40763299999999997,0.43720299999999995,0.504558,0.00146437,0.0883722,0.00038123,,0.0991087,,0.738464,0.00290572,0.0100905,0.0167927,,0.00041580400000000003,,0.00696819,,0.000652045,2.40275,1.577,0.19254200000000002,1.7815900000000002,,,0.0106462,0.37845100000000004,0.09109539999999999,1.9028900000000002,0.014127200000000001,,,,0.201005,,0.19537000000000002,0.43720299999999995,,0.12027,0.0101037,0.0864846,0.45717299999999994,0.0195495,0.116757,,0.199227,1.19517,0.7316600000000001,,0.00112175
12,2000-01-19,,0.486364,1.9469,,0.158852,0.408593,0.437741,0.5040520000000001,0.00146477,0.0884132,0.000379586,,0.099487,,0.739721,0.00290594,0.010094200000000001,0.0168014,,0.000417493,,0.00692887,,0.000651045,2.40398,1.577,0.192641,1.7844799999999998,,,0.010651700000000002,0.37784,0.0916006,1.9038599999999999,0.0141344,,,,0.20110899999999998,,0.19547,0.437741,,0.1198,0.010104700000000001,0.0864523,0.458467,0.0195757,0.11690899999999999,,0.199329,1.1989299999999998,0.732035,,0.00112189
13,2000-01-20,,0.484782,1.9434900000000002,,0.15872,0.406516,0.436141,0.504664,0.00146215,0.0882617,0.00037567599999999997,,0.0991552,,0.737258,0.00289282,0.0100891,0.016775799999999997,,0.00041771099999999997,,0.00693973,,0.000647315,2.4008700000000003,1.577,0.192304,1.7831099999999998,,,0.010633,0.376083,0.091171,1.9005299999999998,0.014109700000000001,,,,0.200757,,0.195128,0.436141,,0.11976600000000001,,0.08602169999999999,0.457207,0.0196107,0.11669500000000001,,0.19898,1.20319,0.730754,,0.00111907
14,2000-01-21,,0.484939,1.9385700000000001,,0.15831800000000001,0.41181,0.43542600000000004,0.506358,0.00145953,0.08803710000000001,0.000375948,,0.09930560000000001,,0.735973,0.00290041,0.010098399999999999,0.016725599999999997,,0.00041771,,0.00694855,,0.000643793,,1.577,0.19181700000000002,1.78384,,,0.0106061,0.375276,0.0911197,1.89572,0.014074000000000001,,,,0.200248,,0.194634,0.43542600000000004,,0.11917,0.0100684,0.0862862,0.45843,0.019561000000000002,0.11606400000000001,,0.19847599999999999,1.20633,0.728903,,0.00111624
15,2000-01-24,,0.479688,1.9438799999999998,,0.15802,0.415282,0.43402399999999997,0.507567,0.00146124,0.08828430000000001,0.000378317,,0.09870319999999999,,0.73287,0.00287879,0.0100883,0.0167483,,0.000415905,,0.00696756,,0.0006481880000000001,2.4013400000000003,1.577,0.192341,1.77623,,,0.0106351,0.37169800000000003,0.09109110000000001,1.9009,0.014114400000000001,,,,0.200796,,0.195166,0.43402399999999997,,0.118623,0.010089,0.0856102,0.455104,0.0196151,0.116396,,0.199019,1.20927,0.730897,,0.00111843
16,2000-01-25,,0.480625,1.9491599999999998,,,0.415372,0.43559200000000003,0.5093,,,0.000377021,,0.0988819,,0.7334689999999999,0.00288525,0.0100795,0.016817,,0.000417063,,0.00694018,,0.000650757,2.40787,1.577,0.192864,1.7805400000000002,,,0.010664,0.37241399999999997,0.09121019999999999,1.9060700000000002,0.0141527,,,,0.20134100000000002,,0.195696,0.43559200000000003,,0.11894600000000001,0.0101108,0.08652689999999999,0.455207,0.0196858,0.116897,,0.19956,1.20611,0.732883,,0.00112062
17,2000-01-26,,,1.94955,,0.15818800000000002,0.413372,0.434004,0.509829,,0.0885497,,,0.0987235,,0.734425,0.00287972,0.0100899,0.0168204,,0.00041706199999999994,,0.00692585,,0.000651063,2.40614,1.577,0.192903,1.7800200000000002,,,0.010620600000000001,0.37344299999999997,0.091018,1.9064599999999998,0.0141556,,,,0.201382,,0.195736,0.434004,,0.11912400000000001,0.0101059,0.0861377,0.455384,0.0196423,0.11689200000000001,,0.1996,1.20474,0.733032,,0.00112084
18,2000-01-27,,0.478484,1.9508900000000002,,0.15793,0.41678000000000004,0.433658,0.511494,0.0014649,0.0886091,0.00037460099999999996,,0.0986117,,0.731773,0.00287457,0.0100899,0.0168319,,0.000417063,,0.00694305,,0.000650988,2.4077900000000003,1.577,0.19303499999999998,,,,0.0106278,0.373185,0.09054960000000001,1.90776,0.014165299999999999,,,,0.20152,,0.19587000000000002,0.433658,,0.11893499999999999,0.0101114,0.0859945,0.455413,0.0195708,0.11692899999999999,,0.199737,1.20072,0.733533,,0.00112033
19,2000-01-28,,0.47897700000000004,1.9565,,0.156398,0.41561800000000004,0.434777,0.5079359999999999,0.00146645,0.08886619999999999,0.000372263,,0.0974,,0.724461,0.00284252,0.0100333,0.0168687,,0.000417063,,0.0070128,,0.000653266,,1.577,0.19359,1.7657599999999998,,,0.0106584,0.36933,0.09006180000000001,1.91325,0.014206,,,,0.2021,,0.196433,0.434777,,0.11718699999999999,0.0101391,0.0850209,0.449715,0.0196533,0.117326,,0.200311,1.1974799999999999,0.735643,,0.00112355
20,2000-01-31,,0.471736,1.96587,,0.156925,0.41526199999999996,0.43340100000000004,0.5093479999999999,0.00147136,0.0892961,0.000373936,,0.0974099,,0.723717,0.00283694,0.010043,0.0169378,,0.000419767,,0.00691779,,0.000658735,2.41913,1.577,0.194517,1.76853,,,0.010709399999999999,0.364668,0.0895416,1.92241,0.0142726,,,,0.203068,,0.197374,0.43340100000000004,,0.11718800000000001,0.010175700000000001,0.0843797,0.45043599999999995,0.0197043,0.117987,,0.201271,1.20018,0.739166,,0.00112807
21,2000-02-01,,0.472695,1.9773,,0.157243,0.417677,0.43668999999999997,0.513478,0.00147674,0.0898187,0.000376751,,0.09681669999999999,,0.721905,0.00282171,0.010049500000000001,0.017048,,0.000419765,,0.00692562,,0.000660623,2.42994,1.577,0.195649,,,,0.010771700000000002,0.368796,,1.9335900000000001,0.014355600000000001,,,,0.204249,,0.198522,0.43668999999999997,,0.118076,0.0102279,0.0840548,0.44841099999999995,0.019809900000000002,0.11842000000000001,,0.202441,1.19795,0.7434649999999999,,0.0011342000000000001
22,2000-02-02,,0.475946,1.97938,,0.158078,0.41531599999999996,0.438179,0.515764,0.00147782,0.0899142,0.00037767300000000003,,0.09712589999999999,,0.7231850000000001,0.00283167,0.010054700000000001,0.0170738,,0.00042423199999999997,,0.00685626,,0.000661553,2.43067,1.577,0.195854,1.77242,,,0.0107831,0.36747199999999997,0.090168,1.9356200000000001,0.0143707,,,,0.204463,,0.198731,0.438179,,0.11880399999999999,0.0102323,0.0847179,0.449615,0.019825400000000003,0.118825,,0.202654,1.19645,0.744247,,0.00113409
23,2000-02-03,,0.47202700000000003,1.97918,,0.157838,0.41592299999999993,0.439557,0.516319,0.00147805,0.0898962,0.000378595,,0.0972746,,0.725417,0.00283418,0.0100265,0.017072,,0.000424677,,0.00689365,,0.000657975,2.4304200000000002,1.577,0.19583399999999998,1.7712,,,0.0107819,0.368625,0.0901423,1.9354200000000001,0.0143692,,,,0.204442,,0.19871,0.439557,,0.118905,0.010234100000000001,0.08536510000000001,0.45030299999999995,0.0197776,0.118744,,0.20263299999999998,1.19075,0.74417,,0.00113397
24,2000-02-04,,0.46985299999999997,1.97317,,0.15728499999999998,0.41748500000000005,0.439521,0.512901,0.00147609,0.0896159,0.000380946,,0.09867949999999999,,0.7296699999999999,0.00287864,0.0100762,0.017012400000000004,,0.000424678,,0.00690151,,,,1.577,0.19524,1.7770299999999999,,,0.0107492,0.366505,0.09027230000000001,1.92955,0.0143256,,,,0.203822,,0.198107,0.439521,,0.11784800000000001,,0.086748,0.454603,0.0197769,0.11838800000000001,,0.202018,1.1785299999999999,0.741912,,0.00113096
25,2000-02-07,,0.47509399999999996,1.9780000000000002,,0.157224,0.41836599999999996,,0.514513,0.00147744,0.0898354,0.00038167400000000003,,0.0980087,,0.7264,0.0028561,0.0100763,0.0170541,,0.000423346,,0.00690877,,0.00065875,2.4313599999999997,1.577,0.195718,1.77167,,,0.0107756,0.369745,0.0901348,1.93428,0.014360399999999999,,,,0.204321,,0.19859300000000002,,,0.1178,0.010228000000000001,0.0861296,0.453024,0.019853400000000004,0.118528,,0.202513,1.18461,0.743729,,0.00113287
26,2000-02-08,,0.472225,1.97533,,0.15701199999999998,,0.43818599999999996,0.513109,0.00147691,0.0897141,0.00038076900000000004,,0.09805989999999999,,0.735521,0.00285214,0.0101161,0.017027200000000003,,0.000424379,,0.00679529,,0.000657861,2.4260200000000003,1.577,0.195454,1.774,,,0.010761,0.36738899999999997,0.09111960000000001,1.93166,0.014341,,,,0.204045,,0.198324,0.43818599999999996,,0.11767799999999999,0.010204399999999999,0.0859635,0.45557600000000004,0.0197213,0.11829100000000001,,0.20224,1.1871,0.742725,,0.00113005
27,2000-02-09,,0.46898100000000004,1.9698200000000001,,0.157092,0.419728,0.437479,0.512775,0.00147329,0.0894637,0.000379911,,0.0984072,,0.7357640000000001,0.00286741,0.0100865,0.016987400000000003,,0.00042380900000000003,,0.00679497,,0.0006553860000000001,2.4213,1.577,0.194908,1.77879,,,0.010731000000000001,0.364623,0.09103170000000001,1.9262700000000001,0.014301,,,,0.203476,,0.197771,0.437479,,0.11760999999999999,0.0101815,0.086449,0.45612299999999995,0.0197082,0.117966,,0.201675,1.19401,0.7406520000000001,,0.00112604
28,2000-02-10,,0.47029799999999994,1.9703700000000002,,0.156396,0.42036999999999997,0.438042,0.510938,0.00147285,0.08948880000000001,0.000380609,,0.0984689,,0.7310810000000001,0.00287133,,0.016976599999999998,,0.000422625,,0.00681752,,0.00065825,,1.577,0.194963,,,,0.010734,0.36483699999999997,0.0905985,1.92681,0.014305000000000002,,,,0.203533,,0.197826,0.438042,,0.116901,0.010188500000000001,0.0867264,0.456251,0.019802700000000003,0.11824100000000001,,0.201732,1.19167,0.7408600000000001,,0.00112678
29,2000-02-11,,0.468106,1.98053,,0.156085,0.421033,0.43959899999999996,0.5131479999999999,0.00147833,0.08995039999999999,0.00038144,,0.0983961,,0.729862,0.00287034,0.0101193,0.0170681,,0.00042262699999999996,,,,0.0006642410000000001,,1.577,0.195969,1.7835900000000002,,,0.0107894,0.366048,0.09078489999999999,1.93675,0.014378700000000001,,,,0.204583,,0.198847,0.43959899999999996,,0.11643800000000001,0.010234100000000001,0.0868433,0.454545,0.019868200000000003,0.11883099999999999,,0.202772,1.1903700000000002,0.744681,,0.00113259
30,2000-02-14,,0.46946000000000004,1.97308,,0.15661,0.42058999999999996,0.438333,0.510022,0.00147479,0.0896215,0.00038081,,0.098616,,0.732011,0.00287293,0.0101613,0.017,,0.000422745,,0.00684389,,0.000664289,2.4241200000000003,1.577,0.195231,1.7760200000000002,,,0.010748700000000002,0.366265,0.0906011,1.92946,0.0143245,,,,0.20381300000000002,,0.198098,0.438333,,0.116951,0.010190600000000001,0.08641560000000001,0.45645600000000003,0.0198067,0.11834800000000001,,0.202009,1.17944,0.7418779999999999,,0.00112747
31,2000-02-15,,0.466175,1.9796,,0.15631,0.42073999999999995,0.43939300000000003,0.5104449999999999,0.00147694,0.08992,0.00038155800000000005,,0.09798860000000001,,0.727807,0.00285272,0.0102103,0.017064,,0.00042332599999999996,,0.00683625,,0.0006647589999999999,2.43039,1.577,0.195877,1.7727700000000002,,,0.010784299999999998,0.362229,0.0902034,1.9358400000000002,0.0143719,,,,0.204487,,0.19875299999999999,0.43939300000000003,,0.11678499999999999,0.010217299999999999,0.0862492,0.45449799999999996,0.0198462,0.11874000000000001,,0.202677,1.18051,0.7443310000000001,,
32,2000-02-16,,0.470229,1.97787,,0.15647,0.418833,0.437974,0.512317,0.00147599,0.0898414,0.000381451,,0.097957,,0.729104,0.00284968,0.010221,0.017056900000000003,,0.000424726,,0.0068165000000000005,,0.000659642,2.42826,1.577,0.195705,1.77427,,,0.0107748,0.36325,0.089874,1.93415,0.014359299999999998,,,,0.204308,,0.198579,0.437974,,0.11736400000000001,0.0102098,0.08552960000000001,0.454294,0.019784,0.11858099999999999,,0.2025,1.1901899999999999,0.74368,,0.00112807
33,2000-02-17,,0.467938,1.97386,,0.156895,0.41873699999999997,0.435674,0.511066,0.00147429,0.08966439999999999,0.000381228,,0.0990484,,0.736158,0.00287719,0.0102538,0.0170183,,0.00042435300000000003,,0.00675314,,,2.42333,1.577,0.19530799999999998,1.77787,,,0.010753,0.365111,0.0902543,1.93022,0.014330100000000002,,,,0.20389300000000002,,0.198176,0.435674,,0.11776700000000001,0.0101911,0.08589930000000001,0.45912200000000003,0.0197019,0.118325,,0.20208800000000002,1.19601,0.74217,,
34,2000-02-18,,0.471229,1.9805099999999998,,0.157126,0.41996000000000006,0.437015,0.513284,0.00147726,0.0899668,0.000382804,,0.0985773,,0.734024,0.00286622,0.010287000000000001,0.0170757,,0.00042435199999999996,,0.00672088,,0.000660288,,1.577,0.195967,1.7829700000000002,,,0.0107892,0.36730999999999997,0.09011380000000001,1.9367299999999998,0.014378499999999999,,,,0.20457999999999998,,0.198845,0.437015,,0.117875,0.010219200000000001,0.086214,0.45781000000000005,0.0196515,0.118747,,0.20277,1.1949,0.7446729999999999,,0.00112915
35,2000-02-21,,0.46805399999999997,1.98315,,,0.42135100000000003,0.43733999999999995,0.513084,,,0.000382901,,0.0988788,,0.735002,0.0028686,0.010276500000000001,0.0171024,,0.000424919,,0.00673895,,0.000659764,2.43474,1.577,0.19622799999999999,1.784,,,0.0108036,0.36533899999999997,0.0899638,1.9393099999999999,0.0143976,,,,0.204853,,0.19910899999999998,0.43733999999999995,,0.11786400000000001,0.0102272,0.08603,0.45833500000000005,,0.118913,,0.20304,1.1924700000000001,0.7456649999999999,,
36,2000-02-22,,0.464639,1.9737200000000001,,0.156884,0.417483,0.434622,0.5087520000000001,0.00147506,0.0896569,0.000381781,,0.0995329,,0.74375,0.00288481,0.0102829,0.0170171,,0.000424922,,0.00664384,,0.00065616,2.4231599999999998,1.577,0.195294,1.7937,,,0.0107522,0.363452,0.0907955,1.93008,0.014329099999999999,,,,0.203878,,0.19816199999999998,0.434622,,0.117526,0.010174299999999999,0.0861424,0.461516,,0.118451,,0.202074,1.19295,0.742117,,
37,2000-02-23,,0.460771,1.97082,,0.157024,0.41591000000000006,0.434238,0.5060279999999999,0.00147295,0.0895176,0.00038167,,0.0999564,,0.746066,0.00288978,0.0103135,0.0169921,,0.000423462,,0.00671829,,0.000653233,2.4249099999999997,1.577,0.19500699999999999,1.7937299999999998,,,0.010736399999999998,0.361732,0.0910341,1.92725,0.014308100000000002,,,,0.203579,,0.197871,0.434238,,0.117801,0.0101678,0.0867205,0.462679,0.0194935,0.11811500000000001,,0.201777,1.19165,0.741027,,0.00112149
38,2000-02-24,,0.46186800000000006,1.9771,,0.156781,0.415812,0.434349,0.509904,0.00147507,0.089803,0.000382366,,0.09960989999999999,,0.7358060000000001,0.00288975,0.0102891,0.0170463,,0.00042284,,0.00668515,,0.0006557189999999999,2.43017,1.577,0.195629,1.78384,,,0.0107706,0.36348,0.09031030000000001,1.9333900000000002,0.0143537,,,,0.204228,,0.198502,0.434349,,0.117282,0.0101932,0.0867179,0.458571,0.019493599999999996,0.11846300000000001,,0.20242000000000002,1.18957,0.7433890000000001,,0.00112464
39,2000-02-25,,0.46113699999999996,1.9848299999999999,,0.15799100000000002,0.41995200000000005,0.435692,0.5145460000000001,0.0014791,0.0901477,0.000383164,,0.0989338,,0.732341,0.00287059,0.0102697,0.017105099999999998,,0.00042284,,0.00673249,,0.000655164,,1.577,0.196394,1.7799900000000002,,,0.0108128,0.363745,0.0901064,1.94095,0.014409799999999999,,,,0.205027,,0.199278,0.435692,,0.11848800000000001,0.0102289,0.0864771,0.455559,0.019626499999999998,0.118951,,0.20321199999999998,1.18945,0.746297,,
40,2000-02-28,,0.458242,1.9861900000000001,,0.157129,0.421141,0.43737,0.5135529999999999,0.00147807,0.0902096,0.000383514,,0.0970348,,0.719849,0.00282668,0.0101773,0.0171208,,0.00042614,,0.00685775,,0.000654521,2.44391,1.577,0.196529,1.7644099999999998,,,0.010820200000000002,0.362613,0.0892832,1.94229,0.014396299999999999,,,,0.20516700000000002,,0.199415,0.43737,,0.11784000000000001,0.010231700000000002,0.0850822,0.449641,0.019756299999999997,0.119333,,0.203352,1.18728,0.7468090000000001,,0.00112939
41,2000-02-29,,0.458679,1.9858200000000001,,0.156801,0.41994899999999996,0.435503,0.515371,0.00147817,0.0901928,0.000383661,,0.0976499,,0.7253149999999999,0.00284013,,0.0171215,,0.000426139,,0.00677682,,0.0006597189999999999,2.43493,1.577,0.196492,1.7683400000000002,,,0.0108182,0.361948,0.0897613,1.94192,0.014393600000000001,,,,0.205129,,0.199378,0.435503,,0.11768800000000001,0.010227,0.08567639999999999,0.45285699999999995,0.019637799999999997,0.119023,,0.20331400000000002,1.1892200000000002,0.74667,,0.00112833
42,2000-03-01,,0.453568,1.986,,0.156889,0.42243400000000003,0.43440200000000007,0.5159520000000001,0.00147804,0.09020089999999999,0.000383325,,0.0971517,,0.721871,0.00281766,0.0101985,0.0171231,,0.00042606,,0.00683825,,,2.43514,1.577,0.19651,1.76163,,,0.0108191,0.36101,0.089313,1.9421,0.014394899999999999,,,,0.205148,,0.199396,0.43440200000000007,,0.11745799999999999,0.0102209,0.0857087,0.450167,,0.119131,,0.20333199999999998,1.1832799999999999,0.746737,,0.00112715
43,2000-03-02,,0.451842,1.9784400000000002,,0.156367,0.420993,0.433379,0.511725,0.00147434,0.0898565,0.00038131300000000004,,0.0970534,,0.723438,0.0028164,0.0101569,0.0170696,,0.00042609900000000004,,0.00692317,,0.000656919,2.42944,1.577,0.195762,1.76266,,,0.010778,0.363021,0.0896453,1.93471,0.014340100000000001,,,,0.20436700000000002,,0.19863699999999998,0.433379,,0.117121,0.010188899999999999,0.08599939999999999,0.449266,0.019578799999999997,0.118594,,0.202558,1.17818,0.743895,,0.00112201
44,2000-03-03,,0.454615,1.9847,,0.15529400000000002,0.42419799999999996,0.43373999999999996,0.514406,0.00147728,0.09013869999999999,0.00038136199999999994,,0.09655060000000001,,0.720802,0.00280756,0.0101627,0.0171237,,0.00042609900000000004,,0.0069353999999999996,,0.000664691,,1.577,0.196381,1.7604799999999998,,,0.010812100000000002,0.36607199999999995,0.089164,1.9408299999999998,0.014385499999999999,,,,0.205013,,0.199265,0.43373999999999996,,0.11575999999999999,0.0102156,0.0850911,0.448171,0.019663999999999997,0.11885599999999999,,0.203199,1.1781,0.7462489999999999,,
45,2000-03-06,,0.451137,1.98385,,0.154854,,0.432547,0.5126649999999999,0.0014759999999999999,0.0901041,0.00038035,,0.0967216,,0.719074,0.00280171,0.010139,0.0171202,,0.000425817,,0.00694208,,0.000665471,2.43195,1.577,0.196297,1.75427,,,0.0108074,0.368786,0.089033,1.93999,0.0144041,,,,0.204925,,0.199179,0.432547,,0.115086,0.010208400000000001,0.084885,0.44685,0.0196023,,,0.203112,1.17648,0.745927,,
46,2000-03-07,,0.44981000000000004,1.9878799999999999,,0.154646,,0.434432,0.514518,0.00147806,0.09028810000000001,0.000380255,,0.0963098,,0.71702,0.00279574,0.010104700000000001,0.0171549,,,,0.00692716,,0.000667298,2.43688,1.577,0.196695,1.7542400000000002,,,0.0108293,0.36127600000000004,0.088696,1.94393,0.0144333,,,,0.205341,,0.19958399999999998,0.434432,,0.114876,0.0102235,0.0848882,0.44591400000000003,0.019640599999999998,,,0.203524,1.17655,0.747441,,
47,2000-03-08,,0.45101499999999994,1.9875900000000002,,0.154772,0.42697399999999996,0.435001,0.512257,0.00147785,0.0902728,0.000380465,,0.09613719999999999,,0.713179,0.0027945,0.010061,0.0171524,,0.00042649800000000004,,0.00697138,,0.000668813,2.43653,1.577,0.196666,1.7529400000000002,,,0.010827799999999999,0.36092399999999997,0.0882099,1.94365,0.014431200000000002,,,,0.20531100000000002,,0.19955499999999998,0.435001,,0.11501800000000001,0.0102262,0.0852146,0.44412700000000005,0.019665099999999998,0.119091,,0.203494,1.17951,0.747332,,
48,2000-03-09,,0.456736,1.9816099999999999,,0.155276,0.42600600000000005,0.43533999999999995,0.511347,0.00147451,0.09000010000000001,0.000380054,,0.09623419999999999,,0.7164729999999999,0.00278985,0.0100919,0.0170969,,0.00042643900000000003,,0.00697318,,0.0006651939999999999,2.43142,1.577,0.196075,1.7554900000000002,,,0.010795200000000001,0.365501,0.0882623,1.9378,0.0143878,,,,0.204693,,0.198954,0.43533999999999995,,0.116211,0.010199600000000001,0.0848615,0.44626499999999997,0.0196261,0.118795,,0.202882,1.17708,0.745084,,0.00112127
