,AP_BASE,ARR_BASE,ARW_BASE,G_BASE,OP_BASE,ORR_BASE,ORW_BASE,srri_BASE,volatility_BASE,test_year_returns_BASE,test_year_volatility_BASE,AP_LSTM,ARR_LSTM,ARW_LSTM,G_LSTM,OP_LSTM,ORR_LSTM,ORW_LSTM,srri_LSTM,volatility_LSTM,test_year_returns_LSTM,test_year_volatility_LSTM,AP_LSTM-RET,ARR_LSTM-RET,ARW_LSTM-RET,G_LSTM-RET,OP_LSTM-RET,ORR_LSTM-RET,ORW_LSTM-RET,srri_LSTM-RET,volatility_LSTM-RET,test_year_returns_LSTM-RET,test_year_volatility_LSTM-RET,AP_LSTM-COV,ARR_LSTM-COV,ARW_LSTM-COV,G_LSTM-COV,OP_LSTM-COV,ORR_LSTM-COV,ORW_LSTM-COV,srri_LSTM-COV,volatility_LSTM-COV,test_year_returns_LSTM-COV,test_year_volatility_LSTM-COV
2012,0.0,0.029937936892990666,2.7755575615628914e-17,0.16353406749355132,1.1102230246251565e-16,0.8065279956134583,4.996003610813204e-16,3,0.02302902153690048,0.0398403179968522,0.01577698688238404,0.005177998110507125,0.0,2.1078511834588702e-15,0.17167681893825018,0.16836418989902074,0.19712462668236186,0.45765636636985796,3.0,0.03713526657615358,0.1152248042459025,0.016745890694630176,0.004671472311297507,0.011680978940651636,4.824598023606824e-16,0.5616822702920663,0.09201856896140433,0.08131539837983356,0.24863131111474623,3.0,0.021689191686211418,0.0831700192203611,0.009651014647675012,1.3136960763689513e-12,1.525806656753897e-12,1.5193525171149416e-12,0.43154091104304015,0.27655805482958323,0.1708603520611456,0.12104068206187216,2.0,0.015711290955860855,0.08187396914906153,0.009811840891575902
2013,0.0,0.0,2.498001805406602e-16,0.39643529567090485,0.09826165150312559,0.5053030528259701,0.0,2,0.015762243201594042,0.007290096506097182,0.015006824830655593,0.0,0.0,0.0,0.37674300272267286,0.22305391599308727,0.16045883096324073,0.2397442503209991,3.0,0.022093177572094745,-0.0035267510421458387,0.024190140596226237,0.0,4.925909777140545e-10,0.0,0.7028140359010121,0.1689850201166059,0.0708768338996524,0.05732410959013862,2.0,0.008600286367509116,0.014794125117155044,0.010852574219263054,0.0,0.0,0.0,0.499030799287143,0.13789536290471555,0.12685226065324928,0.2362215771548922,2.0,0.019890783614468433,-0.001336060370604122,0.02041459225325635
2014,1.3877787807814457e-16,0.011952831020245192,0.0,0.3697055635321694,0.1710975414256078,0.43895111417020843,0.008292949851769316,2,0.013488267240760687,0.0587656395602309,0.011475227035868582,0.05351184016421835,0.265367111461725,1.865640888304432e-16,0.43981196271116413,0.24130908566289241,0.0,1.3636552824436434e-16,4.0,0.05563149024272519,0.0446444251842956,0.02772074460064888,0.009130880014272619,0.0562865062490204,0.0,0.7259559806084862,0.20862663312821572,5.01616680688407e-15,0.0,2.0,0.014161236689628874,0.035951629746683735,0.00888160106670086,0.009768083053926688,0.0,0.020670854097547004,0.6367942654878609,0.17432746342271913,0.06376335195043209,0.0946759819875142,2.0,0.01260319739170387,0.0395147682418951,0.00996506147925695
2015,0.0,0.04758313425539093,0.0,0.40631659487155775,0.1323264776839131,0.4120502527296916,0.0017235404594469483,2,0.01163912897391974,0.006466094341398992,0.016935031298469898,5.180794457498855e-16,0.12237726187754165,0.0,0.0,0.40443497234731013,0.42571834855438545,0.04746941722076237,3.0,0.024041348951065335,0.0036949933885063475,0.028963033597892703,0.0,0.030863656375828875,0.0,0.0,0.5441835019144116,0.42495284170790903,1.8504731516488667e-12,3.0,0.021126197346488598,0.004902301919417577,0.02920021519472176,6.561253430044668e-18,0.03396804131765055,0.0,0.5966002791840166,0.1311397523850762,0.06943870604678391,0.16885322106647283,2.0,0.012876305324209462,0.00802242034637518,0.012801158314325819
2016,0.0,0.007411478297684494,0.0,0.33759739040793396,0.2057500535674957,0.3393075942172147,0.10993348350967132,2,0.01552162158747702,0.021527673156728537,0.017861060292547512,0.0,0.0,0.0,2.1111367640251036e-15,1.4941130533705622e-15,0.999999999999996,3.5770203795597526e-16,3.0,0.02699213604531797,0.02216674780663132,0.03305783264582522,1.3994848121512273e-10,2.121990232140103e-08,1.7738764922262799e-10,6.015196042485693e-10,2.2476589770855572e-10,0.9999999775667855,6.969061338731761e-11,3.0,0.02699213447198965,0.022166749122711025,0.033057831269290516,4.8433683291933605e-15,2.3214838362524158e-15,1.1472686329733865e-14,0.5250468336804606,0.2715716435494464,0.001138994397201111,0.20224252837287324,2.0,0.015444970535482515,0.0239548834285863,0.016208718278592646
2017,2.6020852139652106e-18,0.0,0.0,0.31299214070308945,0.23905199114797604,0.3096814976358977,0.1382743705130367,2,0.017734054091412696,0.02958256090215214,0.012675048551177017,0.0,0.0,0.0,1.3438095500609533e-16,0.0,0.20361487509181864,0.7963851249081813,3.0,0.03994608342994599,0.07889501849013823,0.02489855084440589,2.7348391652722974e-17,0.0,3.285846504109729e-16,1.6879433721925546e-16,2.7131265936567466e-16,0.4858184935194949,0.5141815064805043,3.0,0.03105522246583005,0.053647808303103915,0.022460676234589323,0.0,0.0,0.0,0.5158128109101571,0.27271277771025587,0.06790859130144328,0.14356582007814378,2.0,0.014587416572231738,0.03170160255711699,0.008473513430721306
